,0,1,2,3,4,5,6,7,8,9
1,0.26525657150124327,0.4014290925794196,0.2981418206315615,0.2875789648264059,0.46701317148358273,0.3822850246550092,0.320922573134061,0.293855185063348,0.30535106823963193,0.29723609297884507
2,0.36406199848694826,0.4988942923934676,0.40668653488245743,0.382273620416746,0.5396656610960046,0.504473972508536,0.448351981469285,0.38439816097249413,0.412802466119445,0.43221553401422835
5,0.5724521006842894,0.6361367323565419,0.6305504186029313,0.5681235873110562,0.6325228698820045,0.5897871623017532,0.5610214819800958,0.6227698092395624,0.5262618957119023,0.6025016196739028
8,0.6753632265830543,0.6934773463368886,0.7566856955041742,0.7172115481281449,0.6402680532813859,0.7082045278590474,0.6826603033217873,0.7107488075360153,0.6563427639348257,0.6797387582302735
9,0.697327558607522,0.7324459389850124,0.7167799882380878,0.7270599290998421,0.6522996770605471,0.7303997069830171,0.7146894742857349,0.7281714173771794,0.6679039059219432,0.6937476190232473
