,0,1,2,3,4,5,6,7,8,9
1,0.533951782397017,0.5553368736523387,0.4446369617608395,0.37245434044661363,0.5566248051590604,0.5334118132711828,0.6144676810646508,0.3931132606418345,0.6518824431850099,0.5296070498285128
2,0.7918703313370813,0.6716423197736909,0.5695581618687999,0.6035266961536507,0.6799932708595156,0.6713493127137651,0.7088573397875647,0.6532407281731757,0.7313225600235363,0.6275190151443574
5,0.8728807091486197,0.8265409368969635,0.7975745059347567,0.8069525273233333,0.8590034747350311,0.8173303349353971,0.8641424286326832,0.8397931420609138,0.823870389663494,0.7838756406336367
8,0.899472287559999,0.8822846901087587,0.8397187433100053,0.8935972779405349,0.9052298261958547,0.8780338006044743,0.8998859987357487,0.9038926054094292,0.8869985294019352,0.835166921900704
10,0.9166155110740691,0.9078517315645731,0.9021223941236751,0.8989068258556866,0.9229347684849991,0.895302668200943,0.9187365464619712,0.9313219080209163,0.9154634084076603,0.8784857609562486
14,0.9365534675794329,0.9386390916367148,0.9325612614861993,0.9242790826516201,0.9301873883139312,0.9201351249978582,0.9334316783797124,0.9484786899778522,0.9360354771668757,0.8994398270513984
16,0.9400179261555829,0.9430975201630866,0.9351326442755626,0.9295298389955092,0.9330498319810686,0.932945757299704,0.9399299228348174,0.9528036700792126,0.9420452769715442,0.9124918542861322
18,0.9479329601391824,0.9484274528727453,0.9416636296606995,0.9407673471390653,0.9401316962421921,0.9468812486104587,0.9410306643467957,0.9467091898276357,0.9430613299098861,0.9308116576153792
19,0.9488649381997324,0.9497893446879389,0.9419816674315895,0.9481861968803772,0.9397038504373626,0.9504070397099968,0.9408774468861049,0.9535722243668447,0.9470816169888082,0.9412545950403012
